Date,Open,High,Low,Close,Volume
7-Mar-17,0.03,0.03,0.03,0.03,125
6-Mar-17,0.03,0.03,0.03,0.03,133
3-Mar-17,0.03,0.03,0.03,0.03,542
28-Feb-17,0.13,0.13,0.13,0.13,1005
23-Feb-17,0.03,0.03,0.03,0.03,200
21-Feb-17,0.03,0.03,0.03,0.03,200
14-Feb-17,0.03,0.03,0.03,0.03,100
31-Jan-17,0.03,0.03,0.03,0.03,200
